"Artikelnummer";"Artikelbeschreibung";"Menge";"Einzelpreis";"Rabatt in %";"RechnungsNr"
3098;"Manschettensatz";1,00;16,00;0;10603
3099;"Unfallschaden vorn beseitigt";0,00;0,00;0;10604
3100;"Scheinwerfer und Blinkleuchte rechts erneuert";0,00;0,00;0;10604
3101;"Motorhaube und Kotflügel rechts lackiert";0,00;0,00;0;10604
3102;"Stoßfänger vorn lackiert";0,00;0,00;0;10604
3103;"Scheinwerfer";1,00;208,00;0;10604
3104;"Blinkleuchte";1,00;28,60;0;10604
3105;"Tür und Seitenteil hinten links ausbeulen und lackieren";0,00;0,00;0;10605
3106;"Kleinteile";1,00;14,00;0;10605
3107;"Bremsklötze vorn und hinten erneuert";0,00;0,00;0;10606
3108;"Bremsscheiben vorn erneuert
Bremsscheiben vorn erneuert";0,00;0,00;0;10606
3109;"Motoröl und Filter gewechselt";0,00;0,00;0;10606
3110;"Luftfilter und Innenraumfilter erneuert";0,00;0,00;0;10606
3111;"Kraftstoffilter erneuert";0,00;0,00;0;10606
3112;"Fahrzeugdurchsicht ausgeführt";0,00;0,00;0;10606
3113;"Kofferraumschloß instandgesetzt";0,00;0,00;0;10606
3114;"Bremsklötze vorn";1,00;72,00;20;10606
3115;"Bremsklötze hinten";1,00;61,00;0;10606
3116;"Bremsscheiben vorn";2,00;67,00;18;10606
3117;"Kabel Verschleißanzeige";1,00;9,30;0;10606
3118;"Motoröl  Synthetiköl";7,00;5,50;0;10606
3119;"Ölfilter";1,00;11,70;15;10606
3120;"Luftfilter";1,00;19,50;15;10606
3121;"Innenraumfilter";1,00;54,50;15;10606
3122;"Motoröl und Filter gewechselt";0,00;0,00;0;10607
3123;"Bremslichtbirne rechts erneuert";0,00;0,00;0;10607
3124;"Motoröl teilsynthetisch 10/40";5,50;5,50;0;10607
3125;"Ölfilter";1,00;11,55;0;10607
3126;"Birne 12V21W";1,00;0,80;0;10607
3127;"Anhänger TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10608
3128;"Auflaufbremse neu eingbuchst";0,00;0,00;0;10608
3129;"Bremsanlage eingestellt";0,00;0,00;0;10608
3130;"Kugelkopf geprüft und erneuert";0,00;0,00;0;10608
3131;"Kugelkopf";1,00;45,00;0;10608
3132;"Buchsen für Auflaufbremse";2,00;16,00;0;10608
3133;"Manschette";1,00;9,00;0;10608
3134;"TÜV-Gebühr";1,00;39,00;0;10609
3135;"Motoröl und Filter gewechselt";0,00;0,00;0;10610
3136;"Steuerriemendeckel vorn befestigt";0,00;0,00;0;10610
3137;"Lenkgetriebe erneuert";0,00;0,00;0;10610
3138;"Motoröl";4,50;6,00;0;10610
3139;"Ölfilter";1,00;6,50;0;10610
3140;"Lenkgetriebe";1,00;447,00;0;10610
3141;"Lenkgetriebeöl";0,50;4,90;0;10610
3142;"Wischblättersatz vorn";1,00;14,00;0;10611
3143;"Lichtmaschine geprüft und erneuert";0,00;0,00;0;10612
3144;"Lichtmaschine";1,00;146,50;0;10612
3145;"Lichtmaschine erneuert";0,00;0,00;0;10613
3146;"Lima";1,00;146,50;0;10613
3147;"Motoröl und Filter gewechselt";0,00;0,00;0;10614
3148;"Motoröl  10/40 Synthetik";6,50;7,50;0;10614
3149;"Ölfilter";1,00;7,75;0;10614
3150;"Radlager hinten links erneuert";0,00;0,00;0;10550
3151;"Halbwellengelenk vorn rechts innen erneuert";0,00;0,00;0;10550
3152;"Bremsklötze vorn";1,00;47,00;20;10550
3153;"Bremsklötze hinten";1,00;43,00;20;10550
3154;"Bremsscheiben vorn";2,00;53,00;20;10550
3155;"Bremsscheiben hinten";2,00;46,00;20;10550
3156;"Radlager";1,00;64,00;0;10550
3157;"Halbwellengelenk";1,00;148,00;0;10550
3158;"Bremsklötze vorn erneuert";0,00;0,00;0;10615
3159;"Bremsklötze";1,00;42,00;0;10615
3160;"Tür hinten rechts richten und lackieren";0,00;0,00;0;10616
3161;"Kleinteile";1,00;8,00;0;10616
3162;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10617
3163;"Auspuffkrümmer instandgesetzt";0,00;0,00;0;10617
3164;"Bremsschläuche vorn erneuert";0,00;0,00;0;10617
3165;"Traggelenk vorn rechts erneuert";0,00;0,00;0;10617
3166;"Lenkmanschetten erneuert";0,00;0,00;0;10617
3167;"Lenkmanschettensatz";1,00;22,00;0;10617
3168;"Krümmerdichtung";1,00;3,90;0;10617
3169;"Bremsschläuche";2,00;24,20;0;10617
3170;"Traggelenk";1,00;38,00;0;10617
3171;"Wischblätter";1,00;14,00;0;10617
3172;"TÜV-Gebühr";1,00;48,00;0;10618
3173;"Zündkerzen erneuert";0,00;0,00;0;10619
3174;"Motoröl und Filter gewechselt";0,00;0,00;0;10619
3175;"Endschalldämpfer erneuert";0,00;0,00;0;10619
3176;"Zündkerzen";4,00;2,80;0;10619
3177;"Motoröl";3,50;5,50;0;10619
3178;"Ölfilter";1,00;6,50;0;10619
3179;"Endschalldämpfer";1,00;109,00;0;10619
3180;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10620
3181;"AU ausgeführt";0,00;0,00;0;10620
3182;"_Reifen vorn erneuert und gewuchtet";0,00;0,00;0;10620
3183;"Ölfilter erneuert (Ölverlust)";0,00;0,00;0;10620
3184;"Achsvermessung ausgeführt";0,00;0,00;0;10620
3185;"Endschalldämpfer erneuert";0,00;0,00;0;10620
3186;"AU";1,00;30,00;0;10620
3187;"Reifen Conti 185/65R15H";2,00;75,00;0;10620
3188;"Achsvermessung";1,00;45,00;0;10620
3189;"Endschalldämpfer";1,00;140,60;0;10620
3190;"Wuchten und Montage";2,00;6,00;0;10620
3191;"TÜV-Gebühr";1,00;48,00;0;10621
3192;"Nachprüfung";1,00;8,00;0;10621
3193;"Inspektion ausgeführt";0,00;0,00;0;10622
3194;"Sommerreifen montiert";0,00;0,00;0;10622
3195;"Bremsklötze vorn und hinten geprüft und erneuert";0,00;0,00;0;10622
3196;"Motoröl und Filter gewechselt";0,00;0,00;0;10622
3197;"Luftfilter erneuert";0,00;0,00;0;10622
3198;"Batterie geprüft und erneuert";0,00;0,00;0;10622
3199;"Motoröl";5,50;6,50;0;10622
3200;"Ölfilter";1,00;6,50;0;10622
3201;"Bremsklötze vorn";1,00;78,00;0;10622
3202;"Bremsklötze hinten";1,00;59,00;0;10622
3203;"Luftfilter";1,00;18,00;0;10622
3204;"Batterie  12V70AH";1,00;85,00;0;10622
3205;"Birne H4";1,00;4,60;0;10622
3206;"Endschalldämpfer erneuert";0,00;0,00;0;10623
3207;"Dämpfer";1,00;79,00;0;10623
3208;"TÜV-Gebühr";1,00;48,00;0;10624
3209;"Anlasser geprüftt und erneuert";0,00;0,00;0;10625
3210;"Batterie geprüft und erneuert";0,00;0,00;0;10625
3211;"Anlasser";1,00;349,00;0;10625
3212;"Batterie  12V68AH";1,00;74,00;0;10625
3213;"Bremsklötze vorn erneuert";0,00;0,00;0;10626
3214;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;10626
3215;"Bremsklötze";1,00;77,00;0;10626
3216;"Reifen  Fulda 235/45R17ZR";2,00;118,00;0;10626
3217;"Wuchten und Montage";2,00;5,00;0;10626
3218;"Sommerreifen aufgezogen";0,00;0,00;0;10627
3219;"Wuchten und Montage";4,00;5,00;0;10627
3220;"Bremsklötze";1,00;50,00;0;10628
3221;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10629
3222;"AU ausgeführt";0,00;0,00;0;10629
3223;"Bremse hinten gereinigt und eingestellt";0,00;0,00;0;10629
3224;"Querlenkerbuchse rechts neu eingepresst";0,00;0,00;0;10629
3225;"Reifen erneuert und gewuchtet";0,00;0,00;0;10629
3226;"Buchse";1,00;13,00;0;10629
3227;"Reifen 155/80R13T";2,00;30,00;0;10629
3228;"Wuchten und Montage";2,00;6,00;0;10629
3229;"AU";1,00;28,00;0;10629
3230;"TÜV-Gebühr";1,00;41,38;0;10629
3231;"Sommerreifen aufgezogen und gewuchtet";0,00;0,00;0;10630
3232;"Wuchten und Montage";4,00;6,65;0;10630
3233;"Fahrzeug TÜV vorgeführt";1,00;48,00;0;10631
3234;"AU ausgeführt";1,00;30,00;0;10632
3235;"Sommerreifen gewuchtet und aufgezogen";1,00;15,00;0;10632
3236;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10633
3237;"Boden vorn links und rechts geschweißt";0,00;0,00;0;10633
3238;"Lenkmanschette vorn erneuert";0,00;0,00;0;10633
3239;"Lichtanlage hinten instandgesetzt";0,00;0,00;0;10633
3240;"AU";1,00;20,00;0;10633
3241;"Lenkmanschette";1,00;18,00;0;10633
3242;"Schweißmaterial";1,00;30,00;0;10633
3243;"TÜV-Gebühr";1,00;48,00;0;10634
3244;"TÜV-Nachprüfung";1,00;8,00;0;10634
3245;"Windschutzscheibe erneuert";0,00;0,00;0;10635
3246;"Windschutzscheibe";1,00;124,50;0;10635
3247;"Scheibeneinklebeset";1,00;42,00;0;10635
3248;"Altglasentsorgung";1,00;6,00;0;10635
3249;"TÜV-Gebühr";1,00;48,00;0;10636
3250;"Reifen umgezogen und gewuchtet";0,00;0,00;0;10637
3251;"Wuchten und Montage";4,00;5,00;0;10637
3252;"Motoröl";2,00;3,00;0;10637
3253;"Kühler erneuert";0,00;0,00;0;10638
3254;"Kühler";1,00;205,00;0;10638
3255;"Frostschutz";2,00;2,80;0;10638
3256;"TÜV-Gebühr";1,00;39,00;0;10639
3257;"Reflektoren";2,00;29,00;0;10640
3258;"Unfallschaden links instandgesetzt";0,00;0,00;0;10641
3259;"Tür links erneuert und lackiert";0,00;0,00;0;10641
3260;"B-Säule gerichtet und lackiert";0,00;0,00;0;10641
3261;"Seitentteil links gerichtet und lackiert";0,00;0,00;0;10641
3262;"Tür";1,00;246,20;0;10641
3263;"Aufkleber -1St Edition Ka-";1,00;65,50;0;10641
3264;"Türfolie";1,00;13,40;0;10641
3265;"Hohlraumversiegelung";1,00;10,00;0;10641
3266;"Kleinteile";1,00;12,00;0;10641
3267;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10642
3268;"Halbwellen links und rechts ausgewechselt";0,00;0,00;0;10642
3269;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;10642
3270;"Schweller links und rechts geschweißt";0,00;0,00;0;10642
3271;"Auspuffvorderohr geschweißt";0,00;0,00;0;10642
3272;"Bremse hinten gereinigt und eingestellt";0,00;0,00;0;10642
3273;"Halbwellen gebraucht";2,00;60,34;0;10642
3274;"Reifen Lassa 155R13";2,00;25,00;0;10642
3275;"Wuchten und Montage";2,00;5,00;0;10642
3276;"TÜV-Gebühr";1,00;48,00;0;10643
3277;"Unfallschaden vorn instandgesetzt";0,00;0,00;0;10644
3278;"Tür und Seitenteil links ausgebeult und beilackiert";0,00;0,00;0;10644
3279;"Seitenteil hinten ausgebeult und beilackiert";0,00;0,00;0;10644
3280;"Schweller rechts mittig beilackiert";0,00;0,00;0;10644
3281;"Fahrzeug auf  Richtbank gesetzt";0,00;0,00;0;10644
3282;"Kotflügel rechts erneuert und lackiert";0,00;0,00;0;10644
3283;"Kühlergrill erneuert und lackiert";0,00;0,00;0;10644
3284;"Motorhaube gerichtet und lackiert";0,00;0,00;0;10644
3285;"Scheinwerfer und Blinkleuchte rechts erneuert";0,00;0,00;0;10644
3286;"Scheinwerfer";1,00;84,00;0;10644
3287;"Blinkleuchte";1,00;19,00;0;10644
3288;"Kotflügel";1,00;0,00;0;10644
3289;"Unfallschaden vorn instandgesetzt";0,00;0,00;0;10645
3290;"Kotflügel und Kühlergrill erneuert und lackiert";0,00;0,00;0;10645
3291;"Motorhaube gerichtet und lackiert";0,00;0,00;0;10645
3292;"Scheinwerfer und Blinkleuchte rechts erneuert";0,00;0,00;0;10645
3293;"Seitentteil hinten rechts ausgebeult und beilackiert";0,00;0,00;0;10645
3294;"Tür und Seitenteil links ausgebeult und beilackiert";0,00;0,00;0;10645
3295;"Schweller rechts mittig beilackiert";0,00;0,00;0;10645
3296;"Kotflügel";1,00;71,00;0;10645
3297;"Scheinwerfer";1,00;95,00;0;10645
3298;"Blinkleuchte";1,00;19,00;0;10645
3299;"Kühlergrill";1,00;36,00;0;10645
3300;"Bremsklötze hinten erneuert";0,00;0,00;0;10646
3301;"Bremsklötze";1,00;45,00;0;10646
3302;"Stoßstange hinten erneuert";0,00;0,00;0;10647
3303;"Stoßstange";1,00;119,40;0;10647
3304;"Nummernschildleuchte";1,00;11,60;0;10647
3305;"Vorschalldämpfer erneuert";0,00;0,00;0;10648
3306;"Inspektion ausgeführt";0,00;0,00;0;10648
3307;"Motoröl und Filter gewechselt";0,00;0,00;0;10648
3308;"Vorschalldämpfer";1,00;249,50;0;10648
3309;"Motoröl";3,25;5,90;0;10648
3310;"Ölfilter
Ölfilter";1,00;7,40;0;10648
3311;"Zündkerzen";4,00;2,90;0;10648
3312;"Luftfilter";1,00;12,00;0;10648
3313;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;10649
3314;"Schweller hinten rechts geschweißt";0,00;0,00;0;10649
3315;"Bremse hinten gereinigt und eingestellt";0,00;0,00;0;10649
3316;"Bremsklötze vorn erneuert";0,00;0,00;0;10649
3317;"Achsmanschette vorn erneuert";0,00;0,00;0;10649
3318;"Bremsklötze";1,00;24,00;0;10649
3319;"Achsmanschettensatz";1,00;13,50;0;10649
3320;"Schweißmaterial";1,00;13,00;0;10649
3321;"Stoßfänger vorn erneuert";0,00;0,00;0;10650
3322;"Stoßfänger";1,00;169,30;0;10650
3323;"Unfallschaden vorn beseitigt";0,00;0,00;0;10651
3324;"Kotflügel und Motorhaube gerichtet und lackiert";0,00;0,00;0;10651
3325;"Frontblech gerichtet und beilackiert";0,00;0,00;0;10651
3326;"Kühlergrill erneuert und lackiert";0,00;0,00;0;10651
3327;"Scheinwerfer und Blinkleuchte rechts erneuert";0,00;0,00;0;10651
3328;"Scheinwerfer";1,00;68,00;0;10651
3329;"Elektrische Leuchtweitenregelung";1,00;38,00;0;10651
3330;"Blinkleuchte";1,00;14,44;0;10651
3331;"Kühlergrill";1,00;45,20;0;10651
3332;"Hohlraumversiegelung";1,00;5,00;0;10651
3333;"Kleinteile";1,00;8,00;0;10651
3334;"Bremsklötze und Bremsscheiben hinten erneuert";0,00;0,00;0;10652
3335;"Bremsscheiben";2,00;46,00;0;10652
3336;"Bremsklötze";1,00;86,40;0;10652
3337;"TÜV-Gebühr";1,00;48,00;0;10653
3338;"Heckschürze links eingeschweißt";0,00;0,00;0;10654
3339;"Roststelle am Radlauf hintten rechts beseitigt";0,00;0,00;0;10654
3340;"Schweißmaterial";1,00;25,00;0;10654
3341;"AU ausgeführt";1,00;31,04;0;10655
3342;"Antenne erneuert";0,00;0,00;0;10656
3343;"Heckwischer instandgesetzt";0,00;0,00;0;10656
3344;"Blinkerschalter ausgewechselt";0,00;0,00;0;10656
3345;"Lichtanlage instandgesetzt";0,00;0,00;0;10656
3346;"Keilriemen geprüft";0,00;0,00;0;10656
3347;"Antenne";1,00;22,00;0;10656
3348;"Birne 12V21W";1,00;0,90;0;10656
3349;"Keilriemen";1,00;5,70;0;10656
3350;"Blinkerschalter (gebraucht)";1,00;15,00;0;10656
3351;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10657
3352;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;10657
3353;"Bremsschläuche vorn erneuert";0,00;0,00;0;10657
3354;"Bremskraftregler gangbar gemacht";0,00;0,00;0;10657
3355;"AU ausgeführt";0,00;0,00;0;10657
3356;"Motoröl aufgefüllt";0,00;0,00;0;10657
3357;"Federbein rechts ausgewechselt";0,00;0,00;0;10657
3358;"Bremsscheiben";2,00;27,00;0;10657
3359;"Bremsklötze";1,00;49,00;0;10657
3360;"Bremsschläuche";2,00;16,00;0;10657
3361;"AU";1,00;18,00;0;10657
3362;"Federbein (gebraucht)";1,00;20,00;0;10657
3363;"Motoröl";1,00;3,00;0;10657
3364;"TÜV-Gebühr";1,00;48,00;0;10658
3365;"Jahresinspektion ausgeführt";0,00;0,00;0;10659
3366;"Motoröl und Filter gewechselt";0,00;0,00;0;10659
3367;"Klimaanlage auf Dichtheit geprüft und befüllt";0,00;0,00;0;10659
3368;"Räder gewuchtet";0,00;0,00;0;10659
3369;"Bremsklötze hinten erneuert";0,00;0,00;0;10659
3370;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;10659
3371;"Klima befüllen";1,00;65,00;0;10659
3372;"Bremsklötze vorn";1,00;77,00;0;10659
3373;"Bremsscheiben";2,00;53,00;0;10659
3374;"Bremsklötze hinten";1,00;59,00;0;10659
3375;"Innenraumfilter";1,00;12,00;0;10659
3376;"Lufttfilter";1,00;15,00;0;10659
3377;"Kraftstoffilter";1,00;11,00;0;10659
3378;"Zündkerzen";4,00;4,80;0;10659
3379;"Motoröl 10/40 Leichtlauföl";3,50;5,50;0;10659
3380;"Ölfilter";1,00;5,70;0;10659
3381;"Inspektion ausgeführt";0,00;0,00;0;10660
3382;"Motoröl und Filter gewechselt";0,00;0,00;0;10660
3383;"Bremsscheiben und Bremsklötze vorn erneuert";0,00;0,00;0;10660
3384;"Bremsklötze hinten erneuert";0,00;0,00;0;10660
3385;"Motoröl 10/40";4,50;5,00;0;10660
3386;"Ölfilter";1,00;8,40;0;10660
3387;"Innenraumfilter";1,00;18,00;15;10660
3388;"Luftfilter";1,00;14,00;15;10660
3389;"Bremsklötze vorn";1,00;58,00;20;10660
3390;"Bremsscheiben";2,00;51,80;20;10660
3391;"Bremsklötze hinten";1,00;52,00;20;10660
3392;"Motoröl und Filter gewechselt";0,00;0,00;0;10661
3393;"Motoröl";6,00;4,90;0;10661
3394;"Ölfilter";1,00;7,40;0;10661
3395;"Mitttelschalldämpfer";1,00;128,80;0;10662
3396;"Dichtring";1,00;1,21;0;10662
3397;"Unfallschaden vorn links instandgesetzt";0,00;0,00;0;10663
3398;"Kotflügel erneuert und lackiert";0,00;0,00;0;10663
3399;"Stoßstange vorn erneuert";0,00;0,00;0;10663
3400;"Achsvermessung ausgeführt";0,00;0,00;0;10663
3401;"Kotflügel";1,00;82,80;0;10663
3402;"Stoßstange";1,00;171,30;0;10663
3403;"Unterbodenschutz";1,00;8,00;0;10663
3404;"Kleinteile";1,00;5,00;0;10663
3405;"Reifen erneuert und gewuchtet";0,00;0,00;0;10664
3406;"Reifen 215/55R16V";4,00;119,00;0;10664
3407;"Wuchten und Montage";4,00;6,00;0;10664
3408;"Kraftsttoffilter";1,00;28,45;0;10665
3409;"Auspuffvorderrohr erneuert";0,00;0,00;0;10666
3410;"Auspuffvorderrohr";1,00;198,00;0;10666
3411;"Dichtungsringe";2,00;3,50;0;10666
3412;"Dichtung";1,00;8,40;0;10666
3413;"Halbwellengelenk erneuert";0,00;0,00;0;10667
3414;"Elektrische Anlage am Fensterheber rechts instandgesetzt";0,00;0,00;0;10667
3415;"Gelenk";1,00;183,00;0;10667
3416;"Stern Heckklappe";1,00;8,30;0;10667
3417;"Lackstift";1,00;4,50;0;10667
3418;"Druckstange links erneuert";0,00;0,00;0;10668
3419;"Motoröl und Filter gewechselt";0,00;0,00;0;10668
3420;"Fahrzeugdurchsicht ausgeführt";0,00;0,00;0;10668
3421;"Zündkerzen geprüft und erneuert";0,00;0,00;0;10668
3422;"Druckstange";1,00;45,00;0;10668
3423;"Motoröl";4,00;4,00;0;10668
3424;"Ölfilter";1,00;5,00;0;10668
3425;"Zündkerzen";4,00;6,30;0;10668
3426;"Vor-und Endschalld. Incl. Einbausatz";1,00;99,14;0;10669
3427;"Vor-und Endschalldämpfer erneuert";0,00;0,00;0;10670
3428;"Reifen hinten umgezogen";0,00;0,00;0;10670
3429;"Schalldämpfer incl.Anbauteile";1,00;99,14;0;10670
3430;"Wuchten und Montage";2,00;6,50;0;10670
3431;"Abgasrückführungsventil eingebaut";0,00;0,00;0;10671
3432;"Rückführungsventil";1,00;285,40;0;10671
3433;"Windschutzscheibe erneuert";0,00;0,00;0;10672
3434;"Windschutzscheibe";1,00;187,80;0;10672
3435;"Windschutzscheibenleiste";1,00;16,60;0;10672
3436;"Scheibeneinklebeset";1,00;39,50;0;10672
3437;"Scheibenentsorgung";1,00;6,00;0;10672
3438;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;10673
3439;"Endschalldämpfer erneuert";0,00;0,00;0;10673
3440;"Bremsklötze";1,00;87,00;0;10673
3441;"Bremsscheiben";2,00;78,00;0;10673
3442;"Endschalldämpfer";1,00;143,00;0;10673
3443;"Zylinderkopfdichtung geprüft und erneuert";0,00;0,00;0;10674
3444;"Steuerriemen erneuert";0,00;0,00;0;10674
3445;"Mittelschalldämpfer erneuert";0,00;0,00;0;10674
3446;"Zylinderkopfdichtungssatz";1,00;62,40;0;10674
3447;"Kühlerschlauch";1,00;23,00;0;10674
3448;"Steuerriemenkit";1,00;43,00;0;10674
3449;"Mittelschalldämpfer";1,00;78,00;0;10674
3450;"Endschalldämpfer erneuert";0,00;0,00;0;10675
3451;"AU ausgeführt";0,00;0,00;0;10675
3452;"Reifen montiert und gewuchtet";0,00;0,00;0;10675
3453;"Dämpfer";1,00;86,20;0;10675
3454;"AU";1,00;22,00;0;10675
3455;"Wuchten und Montage";1,00;20,00;0;10675
3456;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10676
3457;"AU ausgeführt";0,00;0,00;0;10676
3458;"Kühlwasserschlauch erneuert";0,00;0,00;0;10676
3459;"Spurstangenkopf vorn rechts und links erneuert";0,00;0,00;0;10676
3460;"AU";1,00;22,00;0;10676
3461;"Kühlwasserschlauch";1,00;48,60;0;10676
3462;"Spurstangenkopf";2,00;52,00;0;10676
3463;"Kühlerfrostschutz";3,00;2,20;0;10676
3464;"TÜV-Gebühr";1,00;48,00;0;10677
3465;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;10678
3466;"Bremsklötze";1,00;32,00;0;10678
3467;"Bremsscheiben";2,00;69,00;0;10678
3468;"Motoröl";2,00;3,50;0;10678
3469;"Außenspiegelglas erneuert";0,00;0,00;0;10679
3470;"Spiegelglas links";1,00;39,55;0;10679
3471;"Inspektion ausgeführt";0,00;0,00;0;10680
3472;"Kupplung geprüft und erneuert";0,00;0,00;0;10680
3473;"Steuerriemen erneuert";0,00;0,00;0;10680
3474;"Motoröl";3,50;5,50;0;10680
3475;"Ölfilter";1,00;6,60;0;10680
3476;"Luftfilter";1,00;13,70;0;10680
3477;"Steuerriemen
Steuerriemen";1,00;39,00;0;10680
3478;"Kupplungskit";1,00;249,50;0;10680
3479;"Bremsklötze";1,00;69,50;0;10680
3480;"Fahrradträger";1,00;128,88;0;10680
3481;"Zylinderkopfdichtung geprüft und erneuert";0,00;0,00;0;10681
3482;"Steuerriemen und Spannrolle erneuert";0,00;0,00;0;10681
3483;"Mittelschalldämpfer erneuert";0,00;0,00;0;10681
3484;"Zylinderkopfdichtungssatz";1,00;24,00;0;10681
3485;"Kühlerschlauch";1,00;23,00;0;10681
3486;"Steuerriemen";1,00;16,00;0;10681
3487;"Spannrolle";1,00;24,00;0;10681
3488;"Mittelschalldämpfer";1,00;68,00;0;10681
3489;"Zierleiste links geklebt";0,00;0,00;0;10682
3490;"Waschverdünnung";1,00;9,00;0;10682
3491;"Klebeband";1,00;16,00;0;10682
3492;"Gebläsewiderstand erneuert";0,00;0,00;0;10683
3493;"Widerstand";1,00;32,45;0;10683
3494;"Motoröl und Filter gewechselt";0,00;0,00;0;10684
3495;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;10684
3496;"Reifen Goodrich 195/50R15";2,00;47,00;0;10684
3497;"Wuchten und Montage";2,00;6,00;0;10684
3498;"Motoröl";4,00;5,50;0;10684
3499;"Ölfiltter";1,00;8,50;0;10684
3500;"Fahrzeug TÜV vorgeführt";1,00;48,00;0;10685
3501;"AU ausgeführt";1,00;30,00;0;10686
3502;"Pumpenmotor Waschanlage";1,00;22,00;0;10687
3503;"Unfallschaden links beseitigt";0,00;0,00;0;10688
3504;"Querlenkerbuchsen vorn links und rechts erneuert";0,00;0,00;0;10688
3505;"Luftführung";1,00;16,80;0;10688
3506;"Gitter";1,00;16,80;0;10688
3507;"Abdeckung";1,00;21,39;0;10688
3508;"Temperaturfühler";1,00;24,08;0;10688
3509;"Druckstangensatz";1,00;84,00;0;10688
3510;"Stoßstange vorn instandgesetzt und beilackiert";0,00;0,00;0;10688
3511;"Bremsklötze undBremsscheiben vorn erneuert";0,00;0,00;0;10689
3512;"Steuerriemen  erneuert";0,00;0,00;0;10689
3513;"Wasserpumpe erneuert";0,00;0,00;0;10689
3514;"Bremsklötze";1,00;48,00;0;10689
3515;"Bremsscheiben";2,00;47,00;0;10689
3516;"Steuerriemen";1,00;34,00;0;10689
3517;"Wasserpumpe";1,00;77,00;0;10689
3518;"Frostschutz Kühler";2,00;2,60;0;10689
3519;"Motorhaube und Kotflügel links lackieren";0,00;0,00;0;10690
3520;"Kleinteile";1,00;5,00;0;10690
3521;"Steuerriemen erneuert";0,00;0,00;0;10691
3522;"Kupplung geprüft und erneuert";0,00;0,00;0;10691
3523;"AU ausgeführt";0,00;0,00;0;10691
3524;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10691
3525;"Reifen vorn erneuert";0,00;0,00;0;10691
3526;"Traggelenk vorn rechts erneuert";0,00;0,00;0;10691
3527;"Kupplungskit";1,00;151,00;0;10691
3528;"Traggelenk";1,00;29,60;0;10691
3529;"AU";1,00;30,00;0;10691
3530;"Steuerriemenkit";1,00;65,00;0;10691
3531;"Reifen Sava 185/60R14  incl.Montage";2,00;42,30;0;10691
3532;"TÜV-Gebühr";1,00;41,38;0;10691
3533;"Auspuffmittelrohr erneuert";0,00;0,00;0;10692
3534;"Mittelrohr";1,00;79,31;0;10692
3535;"Dichtung";1,00;2,40;0;10692
3536;"Unfallschaden beseitigen";0,00;0,00;0;10693
3537;"Motorhaube ausbeulen und lackieren";0,00;0,00;0;10693
3538;"Kleinteile";1,00;5,00;0;10693
3539;"Hohlraumvers.";1,00;6,00;0;10693
3540;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;10694
3541;"AU ausgeführt";0,00;0,00;0;10694
